"f2","family","trait_id","trait_name","trait_value"
"1028203","10282","74","LIW","1.23"
"1028208","10282","74","LIW","1.9"
"1028204","10282","74","LIW","1.45"
"1027201","10272","74","LIW","1.64"
"1027210","10272","74","LIW","1.46"
"1027208","10272","74","LIW","1.75"
"1027202","10272","74","LIW","1.86"
"1028202","10282","74","LIW","1.77"
"1030406","10304","74","LIW","1.37"
"1030705","10307","74","LIW","1.56"
"1030601","10306","74","LIW","1.25"
"1030607","10306","74","LIW","1.88"
"1030609","10306","74","LIW","1.41"
"1030603","10306","74","LIW","1.98"
"1030707","10307","74","LIW","1.39"
"1030701","10307","74","LIW","1.25"
"1030706","10307","74","LIW","1.63"
"1030604","10306","74","LIW","1.38"
"1016907","10169","74","LIW","1.41"
"1016902","10169","74","LIW","1.31"
"1018910","10189","74","LIW","1.04"
"1019609","10196","74","LIW","1.39"
"1016901","10169","74","LIW","1.01"
"1018903","10189","74","LIW","1.39"
"1019604","10196","74","LIW","1.12"
"1019608","10196","74","LIW","1.09"
"1019607","10196","74","LIW","1.22"
"1019606","10196","74","LIW","1.44"
"1018905","10189","74","LIW","1.02"
"1018906","10189","74","LIW","1.23"
"1038409","10384","74","LIW","1.39"
"1038206","10382","74","LIW","1.44"
"1038216","10382","74","LIW","1.15"
"1038407","10384","74","LIW","1.55"
"1038413","10384","74","LIW","1.36"
"1038210","10382","74","LIW","1.25"
"1038402","10384","74","LIW","1.15"
"1038208","10382","74","LIW","1.47"
"1038214","10382","74","LIW","1.49"
"1038204","10382","74","LIW","1.18"
"1038408","10384","74","LIW","1.08"
"1038203","10382","74","LIW","1.61"
"1038201","10382","74","LIW","1.08"
"1038405","10384","74","LIW","1.17"
"1035903","10359","74","LIW","0.88"
"1036705","10367","74","LIW","1.24"
"1036706","10367","74","LIW","1.41"
"1035105","10351","74","LIW","1.24"
"1036703","10367","74","LIW","1.24"
"1035911","10359","74","LIW","1.4"
"1036710","10367","74","LIW","0.95"
"1035902","10359","74","LIW","1.19"
"1035905","10359","74","LIW","1.59"
"1036704","10367","74","LIW","1.31"
"1035901","10359","74","LIW","1.27"
"1036702","10367","74","LIW","1.26"
"1036715","10367","74","LIW","1.23"
"1035304","10353","74","LIW","1.27"
"1036712","10367","74","LIW","1.17"
"1035904","10359","74","LIW","1.31"
"1036708","10367","74","LIW","1.26"
"1037109","10371","74","LIW","1.41"
"1037303","10373","74","LIW","1.81"
"1036701","10367","74","LIW","1.25"
"1036709","10367","74","LIW","1.05"
"1037106","10371","74","LIW","1.1"
"1036707","10367","74","LIW","1.26"
"1037307","10373","74","LIW","1.63"
"1037104","10371","74","LIW","1.19"
"1037103","10371","74","LIW","1.01"
"1037105","10371","74","LIW","1.2"
"1021709","10217","74","LIW","1.16"
"1021703","10217","74","LIW","1.48"
"1021702","10217","74","LIW","1.41"
"1021710","10217","74","LIW","1.28"
"1021707","10217","74","LIW","1.86"
"1024003","10240","74","LIW","1.54"
"1024006","10240","74","LIW","1.37"
"1021706","10217","74","LIW","1.27"
"1024008","10240","74","LIW","1.24"
"1021704","10217","74","LIW","1.46"
"1016409","10164","74","LIW","1.26"
"1016411","10164","74","LIW","1.12"
"1016905","10169","74","LIW","1.55"
"1016412","10164","74","LIW","1.47"
"1016208","10162","74","LIW","1.82"
"1016408","10164","74","LIW","1.12"
"1016403","10164","74","LIW","1.35"
"1016903","10169","74","LIW","1.33"
"1016209","10162","74","LIW","1.49"
"1016401","10164","74","LIW","1.12"
"1032714","10327","74","LIW","1.11"
"1032711","10327","74","LIW","1.13"
"1032708","10327","74","LIW","1.38"
"1032712","10327","74","LIW","1.43"
"1032023","10320","74","LIW","1.05"
"1032003","10320","74","LIW","1.17"
"1032702","10327","74","LIW","1.56"
"1032701","10327","74","LIW","1.15"
"1032709","10327","74","LIW","1.05"
"1032005","10320","74","LIW","1.13"
"1020703","10207","74","LIW","1.37"
"1019602","10196","74","LIW","1.21"
"1020405","10204","74","LIW","1.6"
"1020406","10204","74","LIW","1.42"
"1020702","10207","74","LIW","0.89"
"1020707","10207","74","LIW","1.64"
"1020408","10204","74","LIW","1.35"
"1020705","10207","74","LIW","1.08"
"1020713","10207","74","LIW","1.28"
"1020403","10204","74","LIW","1.55"
"1019601","10196","74","LIW","1.47"
"1020701","10207","74","LIW","1.1"
"1020402","10204","74","LIW","1.2"
"1019605","10196","74","LIW","1.62"
"1021002","10210","74","LIW","1.57"
"1021014","10210","74","LIW","1.54"
"1021010","10210","74","LIW","1.48"
"1021001","10210","74","LIW","1.33"
"1021003","10210","74","LIW","1.29"
"1021004","10210","74","LIW","0.97"
"1021012","10210","74","LIW","1.63"
"1021006","10210","74","LIW","1.37"
"1020407","10204","74","LIW","1.26"
"1015913","10159","74","LIW","1.07"
"1015905","10159","74","LIW","1.45"
"1016201","10162","74","LIW","1.44"
"1015901","10159","74","LIW","1.03"
"1015904","10159","74","LIW","1.48"
"1015906","10159","74","LIW","1.46"
"1016103","10161","74","LIW","1.37"
"1015911","10159","74","LIW","1.57"
"1015903","10159","74","LIW","1.65"
"1016202","10162","74","LIW","1.03"
"1015902","10159","74","LIW","1.78"
"1015907","10159","74","LIW","1.66"
"1026704","10267","74","LIW","1.14"
"1026702","10267","74","LIW","1.27"
"1027204","10272","74","LIW","1.11"
"1027214","10272","74","LIW","1.64"
"1026711","10267","74","LIW","1.33"
"1026705","10267","74","LIW","1.5"
"1026712","10267","74","LIW","1.05"
"1027206","10272","74","LIW","1.18"
"1026710","10267","74","LIW","1.24"
"1026709","10267","74","LIW","1.21"
"1030806","10308","74","LIW","1.15"
"1031102","10311","74","LIW","2.02"
"1030805","10308","74","LIW","1.45"
"1031209","10312","74","LIW","1.03"
"1030709","10307","74","LIW","1.85"
"1030702","10307","74","LIW","1.34"
"1030804","10308","74","LIW","1.58"
"1031206","10312","74","LIW","1.07"
"1031101","10311","74","LIW","1.43"
"1030711","10307","74","LIW","1.68"
"1030802","10308","74","LIW","1.14"
"1030704","10307","74","LIW","1.45"
"916904","9169","74","LIW","0.9675"
"919801","9198","74","LIW","1.262"
"919802","9198","74","LIW","1.561"
"919803","9198","74","LIW","0.928"
"919805","9198","74","LIW","1.276"
"919807","9198","74","LIW","0.986"
"919808","9198","74","LIW","1.313"
"919809","9198","74","LIW","1.33"
"920101","9201","74","LIW","1.3"
"920107","9201","74","LIW","1.489"
"920115","9201","74","LIW","1.339"
"929701","9297","74","LIW","1.2"
"929702","9297","74","LIW","1.675"
"929703","9297","74","LIW","1.213"
"929705","9297","74","LIW","1.396"
"929707","9297","74","LIW","1.127"
"929801","9298","74","LIW","1.019"
"929802","9298","74","LIW","1.184"
"929805","9298","74","LIW","1.091"
"929806","9298","74","LIW","0.921"
"929810","9298","74","LIW","1.277"
"1001110","10011","74","LIW","0.897"
"1001313","10013","74","LIW","1.392"
"1013401","10134","74","LIW","0.96"
"1013408","10134","74","LIW","1.21"
"1015909","10159","74","LIW","1.38"
"1021008","10210","74","LIW","1.03"
"1026803","10268","74","LIW","1.58"
"1035101","10351","74","LIW","1.35"
"1035103","10351","74","LIW","1.44"
"1035106","10351","74","LIW","1.32"
"1035109","10351","74","LIW","1.27"
"1035112","10351","74","LIW","1.31"
"1035113","10351","74","LIW","1.53"
"1035301","10353","74","LIW","1.54"
"1035302","10353","74","LIW","1.4"
"1035303","10353","74","LIW","1.36"
"1035305","10353","74","LIW","1.3"
"1035306","10353","74","LIW","1.67"
"1035307","10353","74","LIW","1.59"
"1035309","10353","74","LIW","1.55"
"1035311","10353","74","LIW","1.17"
"1035313","10353","74","LIW","1.08"
"918604","9186","119","SPW","0.196"
"918602","9186","119","SPW","0.222"
"918804","9188","119","SPW","0.157"
"918611","9186","119","SPW","0.184"
"918612","9186","119","SPW","0.175"
"918601","9186","119","SPW","0.188"
"918607","9186","119","SPW","0.145"
"918605","9186","119","SPW","0.137"
"918608","9186","119","SPW","0.146"
"918606","9186","119","SPW","0.177"
"918708","9187","119","SPW","0.213"
"918807","9188","119","SPW","0.17"
"918703","9187","119","SPW","0.158"
"919306","9193","119","SPW","0.156"
"918704","9187","119","SPW","0.182"
"918801","9188","119","SPW","0.171"
"918701","9187","119","SPW","0.14"
"918803","9188","119","SPW","0.178"
"918706","9187","119","SPW","0.213"
"918707","9187","119","SPW","0.149"
"915904","9159","119","SPW","0.5"
"915902","9159","119","SPW","0.15"
"915910","9159","119","SPW","0.3"
"915908","9159","119","SPW","0.1"
"915912","9159","119","SPW","0.2"
"915905","9159","119","SPW","0.3"
"915909","9159","119","SPW","0.15"
"919302","9193","119","SPW","0.174"
"919601","9196","119","SPW","0.185"
"919301","9193","119","SPW","0.199"
"919609","9196","119","SPW","0.221"
"918805","9188","119","SPW","0.209"
"918609","9186","119","SPW","0.259"
"919603","9196","119","SPW","0.169"
"919308","9193","119","SPW","0.219"
"919307","9193","119","SPW","0.149"
"919602","9196","119","SPW","0.23"
"919304","9193","119","SPW","0.174"
"919303","9193","119","SPW","0.2"
"916103","9161","119","SPW","0.2"
"916303","9163","119","SPW","0.15"
"916106","9161","119","SPW","0.2"
"916102","9161","119","SPW","0.15"
"916302","9163","119","SPW","0.15"
"916104","9161","119","SPW","0.2"
"916110","9161","119","SPW","0.2"
"916304","9163","119","SPW","0.15"
"916308","9163","119","SPW","0.15"
"916112","9161","119","SPW","0.15"
"916902","9169","119","SPW","0.168"
"916313","9163","119","SPW","0.1235"
"916310","9163","119","SPW","0.168"
"916906","9169","119","SPW","0.155"
"916802","9168","119","SPW","0.146"
"916311","9163","119","SPW","0.0995"
"916803","9168","119","SPW","0.1555"
"929203","9292","119","SPW","0.179"
"929210","9292","119","SPW","0.1325"
"929205","9292","119","SPW","0.2505"
"929214","9292","119","SPW","0.1635"
"929204","9292","119","SPW","0.155"
"929216","9292","119","SPW","0.151"
"929208","9292","119","SPW","0.1965"
"929207","9292","119","SPW","0.165"
"929206","9292","119","SPW","0.196"
"929212","9292","119","SPW","0.182"
"929218","9292","119","SPW","0.1605"
"929209","9292","119","SPW","0.221"
"920105","9201","119","SPW","0.145"
"920801","9208","119","SPW","0.126"
"920810","9208","119","SPW","0.146"
"920103","9201","119","SPW","0.14"
"920102","9201","119","SPW","0.181"
"920806","9208","119","SPW","0.151"
"920802","9208","119","SPW","0.156"
"920805","9208","119","SPW","0.146"
"920803","9208","119","SPW","0.129"
"920807","9208","119","SPW","0.169"
"920111","9201","119","SPW","0.131"
"920104","9201","119","SPW","0.199"
"916904","9169","119","SPW","0.1265"
"919801","9198","119","SPW","0.163"
"919802","9198","119","SPW","0.186"
"919803","9198","119","SPW","0.162"
"919805","9198","119","SPW","0.163"
"919807","9198","119","SPW","0.208"
"919808","9198","119","SPW","0.149"
"919809","9198","119","SPW","0.254"
"920101","9201","119","SPW","0.179"
"920107","9201","119","SPW","0.219"
"920115","9201","119","SPW","0.126"
"929701","9297","119","SPW","0.175"
"929702","9297","119","SPW","0.129"
"929703","9297","119","SPW","0.189"
"929705","9297","119","SPW","0.151"
"929707","9297","119","SPW","0.169"
"929801","9298","119","SPW","0.126"
"929802","9298","119","SPW","0.139"
"929805","9298","119","SPW","0.156"
"929806","9298","119","SPW","0.113"
"929810","9298","119","SPW","0.131"
"1013705","10137","99","LUW","0.5"
"1013902","10139","99","LUW","0.47"
"1013905","10139","99","LUW","0.74"
"1013711","10137","99","LUW","0.73"
"1013701","10137","99","LUW","0.64"
"1013410","10134","99","LUW","0.46"
"1013912","10139","99","LUW","0.56"
"1013403","10134","99","LUW","0.41"
"1013903","10139","99","LUW","0.59"
"1013612","10136","99","LUW","0.59"
"1013713","10137","99","LUW","0.59"
"1013707","10137","99","LUW","0.69"
"1013906","10139","99","LUW","0.44"
"1013610","10136","99","LUW","0.57"
"1013904","10139","99","LUW","0.41"
"933114","9331","99","LUW","1.207"
"933203","9332","99","LUW","1.626"
"933101","9331","99","LUW","1.017"
"933204","9332","99","LUW","1.383"
"933202","9332","99","LUW","1.365"
"933104","9331","99","LUW","1.022"
"933102","9331","99","LUW","1.176"
"933108","9331","99","LUW","0.858"
"933103","9331","99","LUW","1.262"
"933112","9331","99","LUW","1.143"
"933201","9332","99","LUW","1.652"
"933110","9331","99","LUW","1.194"
"933106","9331","99","LUW","1.073"
"1000810","10008","99","LUW","0.804"
"1008911","10089","99","LUW","0.58"
"1008906","10089","99","LUW","0.53"
"1008909","10089","99","LUW","0.53"
"1008903","10089","99","LUW","0.5"
"1008901","10089","99","LUW","0.74"
"1009511","10095","99","LUW","0.81"
"1009507","10095","99","LUW","0.87"
"1009505","10095","99","LUW","0.91"
"1008904","10089","99","LUW","0.58"
"1008004","10080","99","LUW","0.75"
"1008908","10089","99","LUW","0.46"
"1008001","10080","99","LUW","0.58"
"1008902","10089","99","LUW","0.53"
"1008003","10080","99","LUW","0.65"
"932304","9323","99","LUW","1.026"
"932302","9323","99","LUW","1.655"
"932403","9324","99","LUW","0.977"
"932412","9324","99","LUW","1.183"
"931809","9318","99","LUW","0.87"
"932307","9323","99","LUW","1.051"
"932306","9323","99","LUW","1.19"
"932408","9324","99","LUW","1.263"
"932301","9323","99","LUW","1.198"
"932305","9323","99","LUW","1.694"
"1001307","10013","99","LUW","1.064"
"1001311","10013","99","LUW","1.289"
"1001301","10013","99","LUW","1.172"
"1001305","10013","99","LUW","0.939"
"1001303","10013","99","LUW","1.249"
"1001309","10013","99","LUW","1.114"
"1001103","10011","99","LUW","1.075"
"1001109","10011","99","LUW","1.261"
"1001111","10011","99","LUW","1.288"
"1001302","10013","99","LUW","1.361"
"1001304","10013","99","LUW","1.271"
"1001107","10011","99","LUW","1.177"
"932905","9329","99","LUW","1.153"
"932902","9329","99","LUW","1.176"
"932802","9328","99","LUW","1.318"
"932801","9328","99","LUW","1.893"
"932906","9329","99","LUW","1.959"
"932908","9329","99","LUW","1.376"
"932901","9329","99","LUW","1.196"
"932904","9329","99","LUW","1.135"
"932804","9328","99","LUW","1.321"
"932910","9329","99","LUW","0.91"
"932808","9328","99","LUW","1.31"
"932907","9329","99","LUW","1.556"
"1007902","10079","99","LUW","0.528"
"1006908","10069","99","LUW","0.803"
"1007208","10072","99","LUW","0.574"
"1007913","10079","99","LUW","0.714"
"1006911","10069","99","LUW","0.619"
"1007201","10072","99","LUW","0.675"
"1007204","10072","99","LUW","0.554"
"1006909","10069","99","LUW","0.459"
"1006705","10067","99","LUW","0.548"
"1006906","10069","99","LUW","0.665"
"1007202","10072","99","LUW","0.542"
"1006902","10069","99","LUW","0.491"
"1007207","10072","99","LUW","0.647"
"1006905","10069","99","LUW","0.601"
"1007213","10072","99","LUW","0.571"
"1006903","10069","99","LUW","0.533"
"932410","9324","99","LUW","1.079"
"932706","9327","99","LUW","1.193"
"932701","9327","99","LUW","1.126"
"932402","9324","99","LUW","1.141"
"932702","9327","99","LUW","1.168"
"932703","9327","99","LUW","1.452"
"932406","9324","99","LUW","1.17"
"932404","9324","99","LUW","1.104"
"932401","9324","99","LUW","0.96"
"932708","9327","99","LUW","1.49"
"918604","9186","99","LUW","1.507"
"918602","9186","99","LUW","1.286"
"918804","9188","99","LUW","1.052"
"918611","9186","99","LUW","1.539"
"918612","9186","99","LUW","1.837"
"918601","9186","99","LUW","1.156"
"918607","9186","99","LUW","1.3"
"918605","9186","99","LUW","1.055"
"918608","9186","99","LUW","0.93"
"918606","9186","99","LUW","1.058"
"918708","9187","99","LUW","1.337"
"918807","9188","99","LUW","1.109"
"918703","9187","99","LUW","1.483"
"919306","9193","99","LUW","1.292"
"918704","9187","99","LUW","1.286"
"918801","9188","99","LUW","1.129"
"918701","9187","99","LUW","1.594"
"918803","9188","99","LUW","1.139"
"918706","9187","99","LUW","1.467"
"918707","9187","99","LUW","1.267"
"1015110","10151","99","LUW","0.35"
"1015108","10151","99","LUW","0.44"
"1015104","10151","99","LUW","0.38"
"1015102","10151","99","LUW","0.42"
"1015106","10151","99","LUW","0.38"
"1015302","10153","99","LUW","0.47"
"1015203","10152","99","LUW","0.93"
"1015304","10153","99","LUW","0.46"
"1015103","10151","99","LUW","0.55"
"1015303","10153","99","LUW","0.6"
"1015107","10151","99","LUW","0.49"
"1015301","10153","99","LUW","0.95"
"1015205","10152","99","LUW","0.55"
"1003701","10037","99","LUW","0.536"
"1003106","10031","99","LUW","0.491"
"1004401","10044","99","LUW","0.531"
"1003108","10031","99","LUW","0.599"
"1003705","10037","99","LUW","0.591"
"1004402","10044","99","LUW","0.541"
"1003702","10037","99","LUW","0.712"
"1003707","10037","99","LUW","0.719"
"1003104","10031","99","LUW","0.533"
"1003114","10031","99","LUW","0.433"
"1003102","10031","99","LUW","0.517"
"1003110","10031","99","LUW","0.608"
"1004403","10044","99","LUW","0.757"
"1001108","10011","99","LUW","1.445"
"1000802","10008","99","LUW","0.983"
"1001113","10011","99","LUW","1.313"
"1001101","10011","99","LUW","1.394"
"1001105","10011","99","LUW","1.263"
"1000808","10008","99","LUW","1.17"
"1001102","10011","99","LUW","1.283"
"1000807","10008","99","LUW","1.573"
"1000812","10008","99","LUW","1.267"
"1000804","10008","99","LUW","1.063"
"1001106","10011","99","LUW","1.606"
"1000803","10008","99","LUW","1.301"
"1001104","10011","99","LUW","1.217"
"1000801","10008","99","LUW","1.308"
"915904","9159","99","LUW","1.5"
"915902","9159","99","LUW","1.2"
"915910","9159","99","LUW","1"
